source_id,dataset,config,split,revision_observed,window_offset,row_idx,stratum,stratum_population,length_bin,score,text_chars,normalized_sha256,decision,reason,notes
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,83488,83515,score_q4,250,5,0.7303408980369568,10474,58cfab72177c3a47ae9ae4b0ad304c186cfda77318577814414c01d0360091b4,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,83488,83520,score_q1,250,3,0.0044154217466712,876,ee3453d4aabf0d31290444410ddf836b942ca7986f101df3727a6d346af3a995,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,83488,83533,score_q1,250,5,0.0035133773926645517,6973,4a4574481fff813c8ceff03006e29c49d84b1d8e8d34023ea78460a3939cbb6f,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253928,score_q3,250,1,0.018998052924871445,253,f070c7ce5052111838134a4994731b550783eaf2ad1bf2415e84c1e293efa507,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253929,score_q1,250,4,0.005490800365805626,1470,673daf4276f87fe15f1033f1b3fdeffb054eb269adf88bff210f857ed49578cb,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253936,score_q4,250,4,0.15082816779613495,973,37bc641e14f92992feecd204e94e7efe788ae213db6f12679b1344b017cb8d16,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253938,score_q3,250,3,0.03869256749749184,579,52682a45eb309eee6068638822fabc5aea060a82b41f176127a0d6de006d5e4e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253940,score_q1,250,1,0.005952849052846432,334,eb77a0687bac57bbb130b081c85cc16286531498521bab705ba5709b898561a3,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253957,score_q3,250,1,0.030089223757386208,232,97d5d37656304cc41cfb14dc28a29ca61348bf2642615c5f2415acf45bc4fd76,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,2253927,2253969,score_q1,250,3,0.004589511081576347,995,920ef558406a9389ef730eea58403552acf4d5a67f89d72f9cc59b3ec9b79c89,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,4757840,4757862,score_q2,250,4,0.010550782084465027,1553,f877ee2e1c86c3b7b909d3da29dd657196665e7951b050abeb2cf263d6312489,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,4757840,4757863,score_q2,250,1,0.009401485323905945,186,7cac350e583b71c0cce24b662d7c8f536ac6d844533e2b29bfaa816f7c7606ea,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,4757840,4757864,score_q4,250,4,0.18263126909732819,1654,7b5cdaf4fded3aa84c29c24fcb11b444cc1eab4a133d1bbd6de1eaea5ffd84e8,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,4757840,4757867,score_q3,250,5,0.03517761081457138,2673,fee9b6e5db1979139343ba70b84ca85e03169a85210e7a948d15075be34a4b46,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,12126187,12126190,score_q2,250,2,0.012276490218937397,658,a1f0c0218f54b7eb405baf618964146ca7ebb553a4389d5615bcbed5cd1a5a49,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,12126187,12126196,score_q1,250,1,0.0037993108853697777,363,bb394ba7edc9e8c1835a32b5704dadcc79e0aa03950659fc741432ac763c3eea,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,12126187,12126213,score_q2,250,3,0.007919087074697018,813,4bb6035a898074b7bafe62ab386d631a0eacb6662120769f1c15a9597b8499a2,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,12126187,12126229,score_q3,250,3,0.018931955099105835,744,e3241b20fdc778ab2af860bedba0d52b7ba019e5bf0f3ab4de43a1cf1a31e2ca,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,13645030,13645056,score_q1,250,3,0.005316407419741154,816,1d029554b4c26d41159c3b048e8235961ed89432341e21ae458dad3cdd5888d8,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,13645030,13645059,score_q2,250,2,0.008356291800737381,452,4506dab03c7c0fff31fb5ab34dad22dfd3aad869576e1b1002695634aa448424,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838717,score_q4,250,5,0.07536403834819794,3278,19bd256c92d5a21cac51abce3c79f692dbb4c58f597dc6c213ed5226cdceba27,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838725,score_q2,250,5,0.011568297632038593,2459,e454b2ff71ed47cf11b183fa6b59a990aac4b04abeb01642e57047a13dd46cb8,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838729,score_q3,250,2,0.020433053374290466,418,2cd296d989bc8d267699ed754110b72e38e85c776de06b40e1069267ef4584b7,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838732,score_q4,250,2,0.722722589969635,402,dab9eed9509bc31b250bbf32b95210a6ed85caf99870879f1d67d82281973c31,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838735,score_q1,250,1,0.0035602771677076817,274,2998ac9d98c987f2762cbaaea9a6dc74274e129c79d81c4a0215d7eee655d483,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,16838707,16838755,score_q3,250,5,0.03952162712812424,2537,a39702f475387cfa46f479dde9313fd9f8f3ac936a51fcc00c0a67b43bad9c99,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20494289,20494294,score_q1,250,5,0.006597061641514301,3478,07de178f7eb4a4ca0ba3112e72f945cb1f2ea3ca22f5b88c9e10d9ed40e1c6a6,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20494289,20494299,score_q1,250,5,0.004022892564535141,2152,9ef3c4c4b6e68b9ee1e542389131c9841ef71cb1d12be80888fad12c0cfd635b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20494289,20494313,score_q4,250,3,0.10523416846990585,566,9765f2afc49ca68069434060f68823cea17e3014f5911ff941ff8aeb3a377b8f,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20494289,20494323,score_q2,250,1,0.01110993605107069,291,6b93b4a64cdf59571a816477c518ad71b4f63a49a68b32a2336cc940a73ab8a4,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20572183,20572187,score_q1,250,1,0.005278096068650484,274,86182a1f69f60dd708fec5741d38219cb9b92562af9572ddeb01e635f7e3e054,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20572183,20572208,score_q2,250,2,0.007472262252122164,556,23f31b5ae157d7710fdede9c8add6e0f3ef1997401101af852982be22ed99c9d,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20572183,20572219,score_q1,250,4,0.005549767054617405,1323,d37e097fce2bfe1fd61b66cd07a81743319de1b2a7ad12542992d41309a1977c,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,20572183,20572229,score_q3,250,3,0.0179530568420887,678,751bd35cc0b4ebc52b74609ed8624341e340a625f3bc89e4f3a26a6b3bbd22d5,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,24474803,24474812,score_q2,250,3,0.008806200698018074,1019,159f65c244ed65cac054eae775b17e678f843f8edd5b55c3ff72891d08e2b8f5,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,24474803,24474827,score_q2,250,3,0.010471442714333534,987,c1fe3031fad866b18be943113c06b5e64186f3d2e0e42cbb7f62d3a3fa11b5c9,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,24474803,24474832,score_q3,250,1,0.03148573264479637,317,933ab8a85c93275d6289bdb9f58a3d1bb35d46e0a4364b504b7f48ade6fdfb5c,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,24474803,24474833,score_q3,250,2,0.02017948217689991,431,8a93d6b3fe8a04569704f08298dcdefc86dee3aaee41c89c6086e1e3a3d9612d,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,24474803,24474846,score_q1,250,2,0.003916015848517418,545,8ecc10100bd141f094d9d3cb898c677fe542dcecbf4c3d71c985d324a175a8ea,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,25048959,25048974,score_q4,250,1,0.27592846751213074,190,f36a1cfbff7fc69ff2022ffad0e6c6f4c6b45be911ae5c8f1fa57414588641b3,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,25048959,25048987,score_q4,250,1,0.09074707329273224,126,87bcec93a3507cfa5709836d949bca1644ec6508e0f78e4bded6897b594abe90,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,25048959,25048988,score_q4,250,3,0.09468818455934525,717,3e6f65b0c75fc869b8816f19c0d9c51aa37b650e200200014b58ad8be9d18cdd,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,25048959,25049003,score_q4,250,1,0.07635974884033203,153,f52f760b996fa23226198596c22a7de669323155ff6bfd95846210f44e61cbcb,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,25048959,25049004,score_q4,250,3,0.07485826313495636,622,dfde7778526d16c6957ceca2c3025665d2a23fc67458263a6a3b5aac32acb250,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357690,score_q1,250,5,0.0036209647078067064,2365,678d620b5d9b4c0add905aa4b18fb879215e4a8fc50cf372fd69f9c910709272,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357691,score_q3,250,5,0.02654494345188141,2108,448f2b7252f0fab9d4492042d18eebfd5e3abcd0a24436aac055c0e0275578fa,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357706,score_q2,250,2,0.009961279109120369,484,e67b34681cf7934778becb662ba1f4bd17f64fd93accb68f25cca482d9420a65,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357709,score_q4,250,3,0.6182520985603333,572,697cc1faeef25ae541ec00a0c5b24adc7c1996ff192f099772f8dd87137b469e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357716,score_q2,250,2,0.007777496241033077,555,3d659712824cf56beef47845b919e2d1a9aa8a48361bc6a5725d697141fbb264,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357718,score_q1,250,2,0.00526784872636199,471,2d1b7b85dbc7cc3cc0c66c016839b766ffa4dfce5e7326d76e2d7cfd004e9a43,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357721,score_q1,250,4,0.004842527210712433,1926,d53b689398b7b7044a289a4b71ab9a1a630caba77b4588b99a19ff960d6571fe,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357731,score_q1,250,1,0.004781682975590229,285,a3e26a432b78f847f5b7d02755f977b89efdbeb67e0f864f95123e530f77a97e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357733,score_q4,250,4,0.2493143230676651,1785,d0f140045ca23bae9923f4491c01841998add9e48b4f5921c99ea116c557347b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357734,score_q2,250,5,0.01558625977486372,2547,98f3d1eabff2697261663a3be0db9186319f21d5496af0b7710efde7fc811014,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,28357686,28357735,score_q4,250,2,0.31717193126678467,463,83ec7dbe84d179d0662dc6ea0c81c342e0a04c638e21fe66743cd7c6b4d4273b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29293241,29293253,score_q3,250,4,0.04906446114182472,1833,fe0615a5d645b92602e41b20890473153d190cab4ef046ffe4190b7727e1a25e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29293241,29293277,score_q3,250,3,0.034086503088474274,581,90f8cf269774b37ae6af54a9568c827837d1ca49ed2cd1b0343ffde5e6991f77,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29293241,29293278,score_q3,250,2,0.017569350078701973,432,95886ad4e1853f7f9c71826acec6cc1c30b08342b9b092850c33cf09287b406a,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29293241,29293280,score_q2,250,3,0.014416977763175964,743,ffb1b34eb4a9d17876e11b0978a67bd6e8058223a07a784704e770d56a11dab6,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484924,score_q3,250,2,0.04454672709107399,460,049ebd2b6b316599997a1dc3993546cb3975bc2fa4d5750605f070d03019ab8b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484928,score_q3,250,1,0.02819082885980606,335,d27504b1f9a5e39f4c9c807eb2583b8e80ac3ba895523ec3b112a2c6b2ada885,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484942,score_q3,250,2,0.02537689357995987,454,b4cced8024c7e22ed739a4f11bb7f99c1cdc30a3e8c2b8cd4c95b584bf5ded6c,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484947,score_q4,250,1,0.6812486052513123,192,10bdd5761b7d3391158c854d62788ce9733a4f17bd65468821de8de1ff699981,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484950,score_q1,250,2,0.005356788169592619,447,a366e98700c20cca15b66e57ee48772757e4b2843999bdf039ce4e8fe19c5666,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484951,score_q3,250,4,0.034162793308496475,968,a8348ba01a354b7a6b3415f70d4bb877581cb39cfca3ee648eed63b9b280d86e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,29484915,29484963,score_q4,250,2,0.7510893940925598,456,1f610e3131e38ac910d0568a8508a7a0c21c505ba9ab6548008da179ca84fa86,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,31434516,31434519,score_q2,250,5,0.01164382603019476,3149,b9891be31590a8a8ec778484d0da820298d268ca76e8c7a38a6e81448eb05a64,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,31434516,31434563,score_q4,250,1,0.06921827048063278,316,615c24886eeed26ddc0f0119e9329ceaebb87e58309e6ecd62423439ef69dfa4,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,32427862,32427874,score_q2,250,5,0.012232566252350807,1921,0220071a87f6ce80fa4ff38f3aa1ed8a885465a1ec714334fe86a91efba0f8d3,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,32427862,32427879,score_q1,250,4,0.0051254406571388245,1086,751d7951745adb13007956d761e1008471f0dbc62815c2a15e299f3d34986dd9,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,32427862,32427883,score_q4,250,3,0.5080689191818237,563,31013c8a9807d393021edbefcc69dd9ed9e88f52759e8e3080ea10bc4e1fd1cd,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,32427862,32427894,score_q3,250,4,0.03601742908358574,1102,5c475ce832d54fe17dba3a302ff90821ebb750dcc6403bbe1466bade606b230f,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323350,score_q2,250,1,0.014480065554380417,253,4608a644482106235e1eab6445adb3dd6f36db79342c9cd3b0beb31b5822f3bb,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323355,score_q3,250,4,0.03139637038111687,1337,beedc6b368632bee681fcc096869618bb3a6e6a71b8e82681ef3e4d48a424d6f,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323367,score_q1,250,4,0.005803569220006466,1287,1420b2668e4d709a6d88369338a34c3e4bd07bfc0dd53d9c89706701363d50b1,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323380,score_q1,250,2,0.004667120054364204,494,411bbdc1a87d86b77d8f4e16274e330593fcf68169d39bd8f45a69d7c67bc516,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323385,score_q4,250,5,0.0691373348236084,2739,1977657d307bbdda7cc929c920f5897184fb3744227232efcb76d1d2a09909fc,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,37323340,37323386,score_q4,250,2,0.10980004817247391,338,2124f81d4c5f9487de1d9ff204990297ae4500c1206f756384bb068b6e3ab31b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43110994,43111000,score_q1,250,2,0.00446166330948472,504,526faafd36c8bd2f7ddee82f80e441c871319df3cccaa2eba3a2c4c14f66e4fd,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43110994,43111005,score_q2,250,1,0.013961204327642918,324,5663f6234757899f7a829561d0fbcd5e074abdc99c2cf271b45727cc67303032,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43110994,43111008,score_q4,250,4,0.09410031884908676,1572,9fd6bda19ec480413294ccdb4c44dcdc754ad984073285a8ff94ba49596f17e4,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43110994,43111020,score_q1,250,5,0.005091524217277765,2034,20eab2ec9f59052025daba6b289c4dcdc5fe0616f902f8d30c9958e555b3654b,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43110994,43111028,score_q2,250,4,0.010041986592113972,1531,af90169f6cda5e007ed5dc1c7d9d31fd745f7d290ebb1d01367189280677203c,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382316,score_q2,250,4,0.00904705747961998,1469,f7d5f6cec5c875a497816e30487bb5b0bd2b69d60999d1f04ae9ea85dc44e776,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382321,score_q4,250,2,0.3811187446117401,370,1d0eaf6de780721a5102c6a990e2731e436261f780a0f40934b3bacb75acd869,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382326,score_q2,250,3,0.013646229170262814,867,06613215d9d3fdeee2f0c4104aa396300010f6984d4bb40b74cb0d43ab323207,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382332,score_q1,250,3,0.003803751664236188,994,7ff59cda94c4efd5df393e750b242e9637d66dbc66bbf4e505692ac051a45006,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382341,score_q3,250,5,0.044336747378110886,4014,c083014b9443d4d9cd1e435326ad5c1afba936264a22f119fb9536822392d04a,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43382313,43382361,score_q2,250,4,0.00809495896100998,1162,f614a31558e5046bed53bcb71507910f5b1347bdd5e53a01746021949c230861,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43891518,43891527,score_q2,250,5,0.009014837443828583,2749,c35530458569893f79a30ead63ed95de6e2e119b51ef18ea53dd0851fe02103e,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43891518,43891529,score_q3,250,5,0.0528029203414917,3979,bdc55cd3559c037873a0307a24bda01770c94653976752da05184086c2926f10,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43891518,43891535,score_q2,250,4,0.012015878222882748,1484,026e0b61ebde26049fe00a8f70aaa2584c91e1d06b8f0ed7b81e270b10ffd695,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,43891518,43891560,score_q4,250,5,0.17579995095729828,5113,68e79b89f85265cf604969b88756a540e428d81e81a4cb924ed51e244ce3a0d0,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,48499771,48499791,score_q4,250,4,0.11306098848581314,1157,53b1b511bbe278391b8a6bc390006c686b606d9eab6ef8a1a3455849f1929d19,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,48499771,48499792,score_q4,250,5,0.07649648189544678,1816,b2739a9e2eaff0e76bb6029cc893d32b3fc3a87dd16bfe5d2ec2feacda45fb04,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,48499771,48499798,score_q3,250,1,0.01853758841753006,347,78067dc3eb97972f85d7ab1b6eb23f5ed75fa136e812107dbb19b0d049092e83,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,48499771,48499812,score_q3,250,3,0.038981564342975616,680,c39c4073cdd4b863f151629ca273267eece6d7b363e70db9589a84252c5c852f,,,
fineweb2_hq_zh,epfml/FineWeb2-HQ,cmn_Hani,train,c0c06e94fd3a44ae9e802b2b0fc533817601eb5e,48499771,48499814,score_q3,250,4,0.022035187110304832,1492,f90cce9f166df31eba88bba0136c8b9c45472399dca026bf0517f6e9578b898c,,,
finemath_4plus,HuggingFaceTB/finemath,finemath-4plus,train,e92b25a616738fe95dc186b64dfb19f9c8525594,125006,125017,score_q1,250,4,3.671875,3590,de0b619b6ded6a64288319ba856d11bd72c134941453ed7ab65eaa973772041b,,,
